Timestamp,Motor1,Motor2,Motor3,Motor4
4.575792811,1023,2048,2048,2049
4.602890804,1023,2048,2048,2049
4.624808692,1023,2048,2048,2049
4.647185644,1023,2048,2048,2049
4.669386093,1023,2048,2048,2049
4.692377321,1023,2048,2048,2049
4.716033264,1023,2048,2048,2049
4.738802372,1023,2048,2048,2049
4.761668356,1023,2048,2048,2049
4.7745065140000005,1023,2048,2048,2049
4.787269061,1023,2048,2048,2049
4.810409171,1023,2048,2048,2049
4.82248463,1023,2048,2048,2049
4.8431054520000005,1023,2048,2048,2049
4.8638310570000005,1023,2048,2048,2049
4.884698303,1023,2048,2048,2049
4.9056371930000005,1023,2048,2048,2049
4.925839046,1023,2048,2048,2049
4.946556769000001,1023,2048,2048,2049
4.967325678,1023,2048,2048,2049
4.987885636000001,1023,2048,2048,2049
5.008697701,1023,2048,2048,2049
5.032788432,1023,2048,2048,2049
5.054507777,1023,2048,2048,2049
5.075685077,1023,2048,2048,2049
5.098091973000001,1023,2048,2048,2049
5.119340073,1023,2048,2048,2049
5.140962366,1023,2048,2048,2049
5.156042983000001,1023,2048,2048,2049
5.1900771400000005,1023,2048,2048,2049
5.211560426,1023,2048,2048,2049
5.2386871500000005,1023,2048,2048,2049
5.253180048,1023,2048,2048,2049
5.285090135,1023,2048,2048,2049
5.305617476,1023,2048,2048,2049
5.3248369460000005,1023,2048,2048,2049
5.344630457,1023,2048,2048,2049
5.363852564,1023,2048,2048,2049
5.384555561,1023,2048,2048,2049
5.407062654000001,1023,2048,2048,2049
5.425453201000001,1023,2048,2048,2049
5.445868882,1023,2048,2048,2049
5.465923568,1023,2048,2048,2049
5.48622732,1023,2048,2048,2049
5.508510751,1023,2048,2048,2049
5.519838187,1023,2048,2048,2049
5.540070609000001,1023,2048,2048,2049
5.559895179000001,1023,2048,2048,2049
5.580231486000001,1023,2048,2048,2049
5.600590400000001,1023,2048,2048,2049
5.620768743,1023,2048,2048,2049
5.640577597,1023,2048,2048,2049
5.6613012000000005,1023,2048,2048,2049
5.681571760000001,1023,2048,2048,2049
5.701699124,1023,2048,2048,2049
5.718454398,1023,2048,2048,2049
5.7388267630000005,1023,2048,2048,2049
5.759240886000001,1023,2048,2048,2049
5.7788756160000005,1023,2048,2048,2049
5.798487528000001,1023,2048,2048,2049
5.8203357680000005,1023,2048,2048,2049
5.842313891000001,1023,2048,2048,2049
5.863301522,1023,2048,2048,2049
5.874847374000001,1023,2048,2048,2049
5.903853505000001,1023,2048,2048,2049
5.934093507,1023,2048,2048,2049
5.947088155,1023,2048,2048,2049
5.969969202000001,1023,2048,2048,2049
5.990470732,1023,2048,2048,2049
6.0109162320000005,1023,2048,2048,2049
6.031868191,1023,2048,2048,2049
6.053504308,1023,2048,2048,2049
6.075112758,1023,2048,2048,2049
6.096643738,1023,2048,2048,2049
6.118351567,1023,2048,2048,2049
6.139843450000001,1023,2048,2048,2049
6.151699034,1023,2048,2048,2049
6.1839748750000005,1023,2048,2048,2049
6.207185171000001,1023,2048,2048,2049
6.227958619000001,1023,2048,2048,2049
6.247917936,1023,2048,2048,2049
6.259585396,1023,2048,2048,2049
6.2797191230000005,1023,2048,2048,2049
6.300539763000001,1023,2048,2048,2049
6.321606836,1023,2048,2048,2049
6.351487989000001,1023,2048,2048,2049
6.366899972000001,1023,2048,2048,2049
6.4022055380000005,1023,2048,2048,2049
6.422675615,1023,2048,2048,2049
6.4553814460000005,1023,2048,2048,2049
6.474711798,1023,2048,2048,2049
6.494993857000001,1023,2048,2048,2049
6.518103256000001,1023,2048,2048,2049
6.537923287000001,1023,2048,2048,2049
6.558104907000001,1023,2048,2048,2049
6.594568305,1023,2048,2048,2049
6.610433164000001,1023,2048,2048,2049
6.640062083,1023,2048,2048,2049
6.651792996,1023,2048,2048,2049
6.6716598860000005,1023,2048,2048,2049
6.692088066,1023,2048,2048,2049
6.712351642000001,1023,2048,2048,2049
6.7321057280000005,1023,2048,2048,2049
6.743049207,1023,2048,2048,2049
6.763392149,1023,2048,2048,2049
6.784042746000001,1023,2048,2048,2049
6.80431936,1023,2048,2048,2049
6.824210443,1023,2048,2048,2049
6.844503463000001,1023,2048,2048,2049
6.864614653,1023,2048,2048,2049
6.884616071000001,1023,2048,2048,2049
6.905042183000001,1023,2048,2048,2049
6.926144832,1023,2048,2048,2049
6.946897754,1023,2048,2048,2049
6.958361404000001,1023,2048,2048,2049
6.9776321040000004,1023,2048,2048,2049
6.998364987,1023,2048,2048,2049
7.027893595,1023,2048,2048,2049
7.039582279,1023,2048,2048,2049
7.0598215280000005,1023,2048,2048,2049
7.079955835000001,1023,2048,2048,2049
7.091250355000001,1023,2048,2048,2049
7.111183948000001,1023,2048,2048,2049
7.13242506,1023,2048,2048,2049
7.1574022280000005,1023,2048,2048,2049
7.181767602000001,1023,2048,2048,2049
7.1926701930000005,1023,2048,2048,2049
7.212605164,1023,2048,2048,2049
7.2243674890000005,1023,2048,2048,2049
7.249906622,1023,2048,2048,2049
7.270975627,1023,2048,2048,2049
7.305970066,1023,2048,2048,2049
7.3266408190000005,1023,2048,2048,2049
7.349061844,1023,2048,2048,2049
7.369653359000001,1023,2048,2048,2049
7.3905295440000005,1023,2048,2048,2049
7.405560161,1023,2048,2048,2049
7.4299108050000005,1023,2048,2048,2049
7.457111049000001,1023,2048,2048,2049
7.483065879000001,1023,2048,2048,2049
7.509260651000001,1023,2048,2048,2049
7.528589953000001,1023,2048,2048,2049
7.542376555000001,1023,2048,2048,2049
7.558296126,1023,2048,2048,2049
7.578314282000001,1023,2048,2048,2049
7.598831132000001,1023,2048,2048,2049
7.610273789000001,1023,2048,2048,2049
7.622479635,1023,2048,2048,2049
7.63365863,1023,2048,2048,2049
7.654308808000001,1023,2048,2048,2049
7.675090051000001,1023,2048,2048,2049
7.695308720000001,1023,2048,2048,2049
7.712346126000001,1023,2048,2048,2049
7.726810427,1023,2048,2048,2049
7.750978115000001,1023,2048,2048,2049
7.781378656,1023,2048,2048,2049
7.801918497000001,1023,2048,2048,2049
7.823082650000001,1023,2048,2048,2049
7.842728679,1023,2048,2048,2049
7.862631707,1023,2048,2048,2049
7.882913112000001,1023,2048,2048,2049
7.903222874000001,1023,2048,2048,2049
7.914946552000001,1023,2048,2048,2049
7.927799004000001,1023,2048,2048,2049
7.965204888000001,1023,2048,2048,2049
7.984175106,1023,2048,2048,2049
8.004530444,1023,2048,2048,2049
8.025010905,1023,2048,2048,2049
8.046432456,1023,2048,2048,2049
8.081032421,1023,2048,2048,2049
8.098284233000001,1023,2048,2048,2049
8.120200587000001,1023,2048,2048,2049
8.133713901,1023,2048,2048,2049
8.166205989,1023,2048,2048,2049
8.188783064,1023,2048,2048,2049
8.219973973,1023,2048,2048,2049
8.25470793,1023,2048,2048,2049
8.279021756,1023,2048,2048,2049
8.300649177,1023,2048,2048,2049
8.322722223000001,1023,2048,2048,2049
8.344870030000001,1023,2048,2048,2049
8.36818502,1023,2048,2048,2049
8.38995878,1023,2048,2048,2049
8.417241114000001,1023,2048,2048,2049
8.438892473000001,1023,2048,2048,2049
8.460004582,1023,2048,2048,2049
8.481353391,1023,2048,2048,2049
8.493516634,1023,2048,2048,2049
8.52711908,1023,2048,2048,2049
8.542295205,1023,2048,2048,2049
8.560676528,1023,2048,2048,2049
8.584400351000001,1023,2048,2048,2049
8.605158714,1023,2048,2048,2049
8.625887255,1023,2048,2048,2049
8.646764256,1023,2048,2048,2049
8.667745027,1023,2048,2048,2049
8.690277838,1023,2048,2048,2049
8.712548426,1023,2048,2048,2049
8.734394672,1023,2048,2048,2049
8.75818184,1023,2048,2048,2049
8.781563235,1023,2048,2048,2049
8.804882853,1023,2048,2048,2049
8.826271605,1023,2048,2048,2049
8.848519524,1023,2048,2048,2049
8.871523065,1023,2048,2048,2049
8.884322373,1023,2048,2048,2049
8.924180135,1023,2048,2048,2049
8.945928315,1023,2048,2048,2049
8.975222022,1023,2048,2048,2049
8.995494085,1023,2048,2048,2049
9.006905091,1023,2048,2048,2049
9.019522817,1023,2048,2048,2049
9.040716517,1023,2048,2048,2049
9.065255224000001,1023,2048,2048,2049
9.084927522000001,1023,2048,2048,2049
9.116499261000001,1023,2048,2048,2049
9.147108628,1023,2048,2048,2049
9.160022955,1023,2048,2048,2049
9.180893189,1023,2048,2048,2049
9.203521337,1023,2048,2048,2049
9.225293422,1023,2048,2048,2049
9.247311491000001,1023,2048,2048,2049
9.269184958,1023,2048,2048,2049
9.282519692000001,1023,2048,2048,2049
9.308975106,1023,2048,2048,2049
9.321075603,1023,2048,2048,2049
9.334662134,1023,2048,2048,2049
9.355505822000001,1023,2048,2048,2049
9.393200682,1023,2048,2048,2049
9.417909506,1023,2048,2048,2049
9.438477240000001,1023,2048,2048,2049
9.449688451,1023,2048,2048,2049
9.469767131000001,1023,2048,2048,2049
9.490397621000001,1023,2048,2048,2049
9.502473656000001,1023,2048,2048,2049
9.514469142000001,1023,2048,2048,2049
9.525742187,1023,2048,2048,2049
9.546208268,1023,2048,2048,2049
9.566530445,1023,2048,2048,2049
9.587071431,1023,2048,2048,2049
9.607966357,1023,2048,2048,2049
9.63847074,1023,2048,2048,2049
9.651388751,1023,2048,2048,2049
9.671578624,1023,2048,2048,2049
9.693059846,1023,2048,2048,2049
9.72557575,1023,2048,2048,2049
9.754574913,1023,2048,2048,2049
9.767306968,1023,2048,2048,2049
9.780580878,1023,2048,2048,2049
9.796785057000001,1023,2048,2048,2049
9.818680408,1023,2048,2048,2049
9.854710423,1023,2048,2048,2049
9.867673479,1023,2048,2048,2049
9.887839594,1023,2048,2048,2049
9.900985822,1023,2048,2048,2049
9.921681399,1023,2048,2048,2049
9.958544783,1023,2048,2048,2049
9.980201224,1023,2048,2048,2049
9.999628182,1023,2048,2048,2049
10.018919367,1023,2048,2048,2049
10.038995147000001,1023,2048,2048,2049
10.058887768,1023,2048,2048,2049
10.070877032,1023,2048,2048,2049
10.091434709000001,1023,2048,2048,2049
10.115244288000001,1023,2048,2048,2049
10.136317567,1023,2048,2048,2049
10.167473681,1023,2048,2048,2049
10.188139609,1023,2048,2048,2049
10.209301914000001,1023,2048,2048,2049
10.229793688,1023,2048,2048,2049
10.251209318,1023,2048,2048,2049
10.272690419,1023,2048,2048,2049
10.295585485,1023,2048,2048,2049
10.307414190000001,1023,2048,2048,2049
10.328913126,1023,2048,2048,2049
10.350717693,1023,2048,2048,2049
10.372237195,1023,2048,2048,2049
10.393625879,1023,2048,2048,2049
10.415082712,1023,2048,2048,2049
10.436455525000001,1023,2048,2048,2049
10.458307523,1023,2048,2048,2049
10.479660313,1023,2048,2048,2049
10.501876989000001,1023,2048,2048,2049
10.524271745,1023,2048,2048,2049
10.546140614,1023,2048,2048,2049
10.567463633000001,1023,2048,2048,2049
10.579406793,1023,2048,2048,2049
10.60136432,1023,2048,2048,2049
10.623828852,1023,2048,2048,2049
10.645374107,1023,2048,2048,2049
10.667383135000001,1023,2048,2048,2049
10.702072917,1023,2048,2048,2049
10.715630777000001,1023,2048,2048,2049
10.735887903,1023,2048,2048,2049
10.756120432000001,1023,2048,2048,2049
10.776028849000001,1023,2048,2048,2049
10.800284774000001,1023,2048,2048,2049
10.821387849,1023,2048,2048,2049
10.841678968,1023,2048,2048,2049
10.862033157,1023,2048,2048,2049
10.873792778,1023,2048,2048,2049
10.894469685,1023,2048,2048,2049
10.906049663000001,1023,2048,2048,2049
10.926846569,1023,2048,2048,2049
10.946869324000001,1023,2048,2048,2049
10.96688289,1023,2048,2048,2049
10.987270302,1023,2048,2048,2049
11.006503592000001,1023,2048,2048,2049
11.026550053000001,1023,2048,2048,2049
11.046050318,1023,2048,2048,2049
11.066793253,1023,2048,2048,2049
11.095526793000001,1023,2048,2048,2049
11.121776776,1023,2048,2048,2049
11.141588427,1023,2048,2048,2049
11.162204212,1023,2048,2048,2049
11.182624822000001,1023,2048,2048,2049
11.203428393000001,1023,2048,2048,2049
11.214723882000001,1023,2048,2048,2049
11.235428711,1023,2048,2048,2049
11.25651657,1023,2048,2048,2049
11.267885502,1023,2048,2048,2049
11.279203466,1023,2048,2048,2049
11.290550388000002,1023,2048,2048,2049
11.31162031,1023,2048,2048,2049
11.332727298,1023,2048,2048,2049
11.354360399,1023,2048,2048,2049
11.375015284,1023,2048,2048,2049
11.386410817000002,1023,2048,2048,2049
11.40676282,1023,2048,2048,2049
11.417978588,1023,2048,2048,2049
11.429677275000001,1023,2048,2048,2049
11.462477467000001,1023,2048,2048,2049
11.486983794,1023,2048,2048,2049
11.507288905000001,1023,2048,2048,2049
11.527540378000001,1023,2048,2048,2049
11.548682376,1023,2048,2048,2049
11.569014907000001,1023,2048,2048,2049
11.589148916000001,1023,2048,2048,2049
11.608858486,1023,2048,2048,2049
11.629476586000001,1023,2048,2048,2049
11.650022134,1023,2048,2048,2049
11.671416337,1023,2048,2048,2049
11.692004423,1023,2048,2048,2049
11.712575300000001,1023,2048,2048,2049
11.733931777,1023,2048,2048,2049
11.755033195000001,1023,2048,2048,2049
11.76648158,1023,2048,2048,2049
11.787262956000001,1023,2048,2048,2049
11.798562095000001,1023,2048,2048,2049
11.818724215000001,1023,2048,2048,2049
11.839341949000001,1023,2048,2048,2049
11.859871907,1023,2048,2048,2049
11.871055828000001,1023,2048,2048,2049
11.891393788,1023,2048,2048,2049
11.912039167000001,1023,2048,2048,2049
11.932094087000001,1023,2048,2048,2049
11.952417347,1023,2048,2048,2049
11.964093975,1023,2048,2048,2049
11.985795312,1023,2048,2048,2049
12.007303014000001,1023,2048,2048,2049
12.021036402,1023,2048,2048,2049
12.042444333,1023,2048,2048,2049
12.057115787,1023,2048,2048,2049
12.09352231,1023,2048,2048,2049
12.107237419,1023,2048,2048,2049
12.128320794,1023,2048,2048,2049
12.149100336,1023,2048,2048,2049
12.169968499000001,1023,2048,2048,2049
12.191231853000001,1023,2048,2048,2049
12.212247856000001,1023,2048,2048,2049
12.233405418,1023,2048,2048,2049
12.254508552,1023,2048,2048,2049
12.275355034,1023,2048,2048,2049
12.296387201,1023,2048,2048,2049
12.317891818000001,1023,2048,2048,2049
12.338959828,1023,2048,2048,2049
12.360414934000001,1023,2048,2048,2049
12.381932442,1023,2048,2048,2049
12.402870172,1023,2048,2048,2049
12.423855272,1023,2048,2048,2049
12.444620037,1023,2048,2048,2049
12.466471460000001,1023,2048,2048,2049
12.487685394000001,1023,2048,2048,2049
12.509093229000001,1023,2048,2048,2049
12.530141855,1023,2048,2048,2049
12.542030485000002,1023,2048,2048,2049
12.563086746000002,1023,2048,2048,2049
12.585877358000001,1023,2048,2048,2049
12.607046975000001,1023,2048,2048,2049
12.628603232000001,1023,2048,2048,2049
12.651993369000001,1023,2048,2048,2049
12.692843150000002,1023,2048,2048,2049
12.714989147,1023,2048,2048,2049
12.746888284,1023,2048,2048,2049
12.782841488,1023,2048,2048,2049
12.796882795,1023,2048,2048,2049
12.818496199,1023,2048,2048,2049
12.847410812000001,1023,2048,2048,2049
12.868604921000001,1023,2048,2048,2049
12.890368654000001,1023,2048,2048,2049
12.911989733,1023,2048,2048,2049
12.9235065,1023,2048,2048,2049
12.948030964,1023,2048,2048,2049
12.979896276000002,1023,2048,2048,2049
13.000294071,1023,2048,2048,2049
13.029642149,1023,2048,2048,2049
13.068953658000002,1023,2048,2048,2049
13.092418403000002,1023,2048,2048,2049
13.107141604,1023,2048,2048,2049
13.127703167,1023,2048,2048,2049
13.148561712000001,1023,2048,2048,2049
13.169755305,1023,2048,2048,2049
13.190524327,1023,2048,2048,2049
13.211377628000001,1023,2048,2048,2049
13.223367772000001,1023,2048,2048,2049
13.245115598000002,1023,2048,2048,2049
13.26647859,1023,2048,2048,2049
13.287391404000001,1023,2048,2048,2049
13.309285098,1023,2048,2048,2049
13.330310891000002,1023,2048,2048,2049
13.351838806,1023,2048,2048,2049
13.373315661000001,1023,2048,2048,2049
13.394545457000001,1023,2048,2048,2049
13.406766032,1023,2048,2048,2049
13.428762956000002,1023,2048,2048,2049
13.45055684,1023,2048,2048,2049
13.462564680000002,1023,2048,2048,2049
13.485938237000001,1023,2048,2048,2049
13.507448627,1023,2048,2048,2049
13.528955473000002,1023,2048,2048,2049
13.551180621,1023,2048,2048,2049
13.573293366000001,1023,2048,2048,2049
13.584960798000001,1023,2048,2048,2049
13.606250619,1023,2048,2048,2049
13.627360249,1023,2048,2048,2049
13.648929299,1023,2048,2048,2049
13.670248459000002,1023,2048,2048,2049
13.693721924,1023,2048,2048,2049
13.706180728000001,1023,2048,2048,2049
13.727959746000002,1023,2048,2048,2049
13.749796021000002,1023,2048,2048,2049
13.771147117000002,1023,2048,2048,2049
13.79253603,1023,2048,2048,2049
13.814747588000001,1023,2048,2048,2049
13.836154543000001,1023,2048,2048,2049
13.858522309000001,1023,2048,2048,2049
13.881725126000001,1023,2048,2048,2049
13.904115151000001,1023,2048,2048,2049
13.916344776,1023,2048,2048,2049
13.943072867000001,1023,2048,2048,2049
13.964867877000001,1023,2048,2048,2049
13.986169232000002,1023,2048,2048,2049
14.008449775,1023,2048,2048,2049
14.030361784,1023,2048,2048,2049
14.052242023000002,1023,2048,2048,2049
14.074838753000002,1023,2048,2048,2049
14.087743484,1023,2048,2048,2049
14.110635675000001,1023,2048,2048,2049
14.137568374,1023,2048,2048,2049
14.150647504,1023,2048,2048,2049
14.173304418,1023,2048,2048,2049
14.199696291,1023,2048,2048,2049
14.227309530000001,1023,2048,2048,2049
14.249949634,1023,2048,2048,2049
14.274345718000001,1023,2048,2048,2049
14.293323860000001,1023,2048,2048,2049
14.327185059000001,1023,2048,2048,2049
14.349618072,1023,2048,2048,2049
14.371622805000001,1023,2048,2048,2049
14.393500123,1023,2048,2048,2049
14.41584366,1023,2048,2048,2049
14.438066483,1023,2048,2048,2049
14.450778317000001,1023,2048,2048,2049
14.472321610000002,1023,2048,2048,2049
14.493562101,1023,2048,2048,2049
14.515345247,1023,2048,2048,2049
14.537929354000001,1023,2048,2048,2049
14.561772498000002,1023,2048,2048,2049
14.585792601000001,1023,2048,2048,2049
14.621475802,1023,2048,2048,2049
14.643709842000002,1023,2048,2048,2049
14.665096178,1023,2048,2048,2049
14.678283032000001,1023,2048,2048,2049
14.700062213,1023,2048,2048,2049
14.711875885000001,1023,2048,2048,2049
14.734603458,1023,2048,2048,2049
14.755992888000002,1023,2048,2048,2049
14.768199174000001,1023,2048,2048,2049
14.790140004000001,1023,2048,2048,2049
14.812336763000001,1023,2048,2048,2049
14.834259658,1023,2048,2048,2049
14.855841257000002,1023,2048,2048,2049
14.877554541,1023,2048,2048,2049
14.899205259,1023,2048,2048,2049
14.92653984,1023,2048,2048,2049
14.939479502000001,1023,2048,2048,2049
14.951383577000001,1023,2048,2048,2049
14.964356126,1023,2048,2048,2049
14.986514860000002,1023,2048,2048,2049
15.007825462000001,1023,2048,2048,2049
15.020143737000001,1023,2048,2048,2049
15.042116906,1023,2048,2048,2049
15.063935366,1023,2048,2048,2049
15.085188242000001,1023,2048,2048,2049
15.107890491000001,1023,2048,2048,2049
15.130114385,1023,2048,2048,2049
15.152751487000002,1023,2048,2048,2049
15.174604904,1023,2048,2048,2049
15.196429685000002,1023,2048,2048,2049
15.219149027,1023,2048,2048,2049
15.239909415000001,1023,2048,2048,2049
15.252061907000002,1023,2048,2048,2049
15.264409111,1023,2048,2048,2049
15.294531387000001,1023,2048,2048,2049
15.320721534,1023,2048,2048,2049
15.353149969,1023,2048,2048,2049
15.365418779,1023,2048,2048,2049
15.398847813000001,1023,2048,2048,2049
15.420085005,1023,2048,2048,2049
15.438725655,1023,2048,2048,2049
15.463178224000002,1023,2048,2048,2049
15.475244184000001,1023,2048,2048,2049
15.495739297,1023,2048,2048,2049
15.517209745,1023,2048,2048,2049
15.530464397000001,1023,2048,2048,2049
15.552656142000002,1023,2048,2048,2049
15.573652426,1023,2048,2048,2049
15.594472102000001,1023,2048,2048,2049
15.615417324000001,1023,2048,2048,2049
15.637064305,1023,2048,2048,2049
15.663153777000002,1023,2048,2048,2049
15.684890752000001,1023,2048,2048,2049
15.706156219,1023,2048,2048,2049
15.727930483000002,1023,2048,2048,2049
15.749850792,1023,2048,2048,2049
15.771742174000002,1023,2048,2048,2049
15.793302527000002,1023,2048,2048,2049
